PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Average_Age,Max_Age,Min_Age,Average_Fare,Max_Fare,Min_Fare,Date,Time,Children,Adolescent,Adult,OldAge
342,1,1,female,24.0,3,2,19950,263.0,C23 C25 C27,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
343,0,2,male,28.0,0,0,248740,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
344,0,2,male,25.0,0,0,244361,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
345,0,2,male,36.0,0,0,229236,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
346,1,2,female,24.0,0,0,248733,13.0,F33,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
347,1,2,female,40.0,0,0,31418,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
348,1,3,female,,1,0,386525,16.1,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
349,1,3,male,3.0,1,1,C.A. 37671,15.9,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
350,0,3,male,42.0,0,0,315088,8.6625,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
351,0,3,male,23.0,0,0,7267,9.225,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
352,0,1,male,,0,0,113510,35.0,C128,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
353,0,3,male,15.0,1,1,2695,7.2292,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
354,0,3,male,25.0,1,0,349237,17.8,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
355,0,3,male,,0,0,2647,7.225,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
356,0,3,male,28.0,0,0,345783,9.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
357,1,1,female,22.0,0,1,113505,55.0,E33,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
358,0,2,female,38.0,0,0,237671,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
359,1,3,female,,0,0,330931,7.8792,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
360,1,3,female,,0,0,330980,7.8792,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
361,0,3,male,40.0,1,4,347088,27.9,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
362,0,2,male,29.0,1,0,SC/PARIS 2167,27.7208,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
363,0,3,female,45.0,0,1,2691,14.4542,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
364,0,3,male,35.0,0,0,SOTON/O.Q. 3101310,7.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
365,0,3,male,,1,0,370365,15.5,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
366,0,3,male,30.0,0,0,C 7076,7.25,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
367,1,1,female,60.0,1,0,110813,75.25,D37,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
368,1,3,female,,0,0,2626,7.2292,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
369,1,3,female,,0,0,14313,7.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
370,1,1,female,24.0,0,0,PC 17477,69.3,B35,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
371,1,1,male,25.0,1,0,11765,55.4417,E50,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
372,0,3,male,18.0,1,0,3101267,6.4958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
373,0,3,male,19.0,0,0,323951,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
374,0,1,male,22.0,0,0,PC 17760,135.6333,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
375,0,3,female,3.0,3,1,349909,21.075,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
376,1,1,female,,1,0,PC 17604,82.1708,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
377,1,3,female,22.0,0,0,C 7077,7.25,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
378,0,1,male,27.0,0,2,113503,211.5,C82,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
379,0,3,male,20.0,0,0,2648,4.0125,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
380,0,3,male,19.0,0,0,347069,7.775,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
381,1,1,female,42.0,0,0,PC 17757,227.525,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
382,1,3,female,1.0,0,2,2653,15.7417,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
383,0,3,male,32.0,0,0,STON/O 2. 3101293,7.925,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
384,1,1,female,35.0,1,0,113789,52.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
385,0,3,male,,0,0,349227,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
386,0,2,male,18.0,0,0,S.O.C. 14879,73.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
387,0,3,male,1.0,5,2,CA 2144,46.9,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
388,1,2,female,36.0,0,0,27849,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
389,0,3,male,,0,0,367655,7.7292,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
390,1,2,female,17.0,0,0,SC 1748,12.0,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
391,1,1,male,36.0,1,2,113760,120.0,B96 B98,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
392,1,3,male,21.0,0,0,350034,7.7958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
393,0,3,male,28.0,2,0,3101277,7.925,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
394,1,1,female,23.0,1,0,35273,113.275,D36,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
395,1,3,female,24.0,0,2,PP 9549,16.7,G6,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
396,0,3,male,22.0,0,0,350052,7.7958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
397,0,3,female,31.0,0,0,350407,7.8542,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
398,0,2,male,46.0,0,0,28403,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
399,0,2,male,23.0,0,0,244278,10.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
400,1,2,female,28.0,0,0,240929,12.65,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
401,1,3,male,39.0,0,0,STON/O 2. 3101289,7.925,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
402,0,3,male,26.0,0,0,341826,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
403,0,3,female,21.0,1,0,4137,9.825,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
404,0,3,male,28.0,1,0,STON/O2. 3101279,15.85,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
405,0,3,female,20.0,0,0,315096,8.6625,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
406,0,2,male,34.0,1,0,28664,21.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
407,0,3,male,51.0,0,0,347064,7.75,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
408,1,2,male,3.0,1,1,29106,18.75,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
409,0,3,male,21.0,0,0,312992,7.775,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
410,0,3,female,,3,1,4133,25.4667,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
411,0,3,male,,0,0,349222,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
412,0,3,male,,0,0,394140,6.8583,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
413,1,1,female,33.0,1,0,19928,90.0,C78,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
414,0,2,male,,0,0,239853,0.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
415,1,3,male,44.0,0,0,STON/O 2. 3101269,7.925,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
416,0,3,female,,0,0,343095,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
417,1,2,female,34.0,1,1,28220,32.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
418,1,2,female,18.0,0,2,250652,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
419,0,2,male,30.0,0,0,28228,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
420,0,3,female,10.0,0,2,345773,24.15,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
421,0,3,male,,0,0,349254,7.8958,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
422,0,3,male,21.0,0,0,A/5. 13032,7.7333,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
423,0,3,male,29.0,0,0,315082,7.875,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
424,0,3,female,28.0,1,1,347080,14.4,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
425,0,3,male,18.0,1,1,370129,20.2125,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
426,0,3,male,,0,0,A/4. 34244,7.25,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
427,1,2,female,28.0,1,0,2003,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
428,1,2,female,19.0,0,0,250655,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
429,0,3,male,,0,0,364851,7.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
430,1,3,male,32.0,0,0,SOTON/O.Q. 392078,8.05,E10,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
431,1,1,male,28.0,0,0,110564,26.55,C52,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
432,1,3,female,,1,0,376564,16.1,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
433,1,2,female,42.0,1,0,SC/AH 3085,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
434,0,3,male,17.0,0,0,STON/O 2. 3101274,7.125,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
435,0,1,male,50.0,1,0,13507,55.9,E44,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
436,1,1,female,14.0,1,2,113760,120.0,B96 B98,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
437,0,3,female,21.0,2,2,W./C. 6608,34.375,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
438,1,2,female,24.0,2,3,29106,18.75,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
439,0,1,male,64.0,1,4,19950,263.0,C23 C25 C27,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
440,0,2,male,31.0,0,0,C.A. 18723,10.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
441,1,2,female,45.0,1,1,F.C.C. 13529,26.25,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
442,0,3,male,20.0,0,0,345769,9.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
443,0,3,male,25.0,1,0,347076,7.775,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
444,1,2,female,28.0,0,0,230434,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
445,1,3,male,,0,0,65306,8.1125,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
446,1,1,male,4.0,0,2,33638,81.8583,A34,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
447,1,2,female,13.0,0,1,250644,19.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
448,1,1,male,34.0,0,0,113794,26.55,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
449,1,3,female,5.0,2,1,2666,19.2583,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
450,1,1,male,52.0,0,0,113786,30.5,C104,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
451,0,2,male,36.0,1,2,C.A. 34651,27.75,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
452,0,3,male,,1,0,65303,19.9667,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
453,0,1,male,30.0,0,0,113051,27.75,C111,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
454,1,1,male,49.0,1,0,17453,89.1042,C92,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
455,0,3,male,,0,0,A/5 2817,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
456,1,3,male,29.0,0,0,349240,7.8958,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
457,0,1,male,65.0,0,0,13509,26.55,E38,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,True
458,1,1,female,,1,0,17464,51.8625,D21,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
459,1,2,female,50.0,0,0,F.C.C. 13531,10.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
460,0,3,male,,0,0,371060,7.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
461,1,1,male,48.0,0,0,19952,26.55,E12,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
462,0,3,male,34.0,0,0,364506,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
463,0,1,male,47.0,0,0,111320,38.5,E63,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
464,0,2,male,48.0,0,0,234360,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
465,0,3,male,,0,0,A/S 2816,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
466,0,3,male,38.0,0,0,SOTON/O.Q. 3101306,7.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
467,0,2,male,,0,0,239853,0.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
468,0,1,male,56.0,0,0,113792,26.55,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
469,0,3,male,,0,0,36209,7.725,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
470,1,3,female,0.75,2,1,2666,19.2583,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
471,0,3,male,,0,0,323592,7.25,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
472,0,3,male,38.0,0,0,315089,8.6625,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
473,1,2,female,33.0,1,2,C.A. 34651,27.75,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
474,1,2,female,23.0,0,0,SC/AH Basle 541,13.7917,D,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
475,0,3,female,22.0,0,0,7553,9.8375,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
476,0,1,male,,0,0,110465,52.0,A14,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
477,0,2,male,34.0,1,0,31027,21.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
478,0,3,male,29.0,1,0,3460,7.0458,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
479,0,3,male,22.0,0,0,350060,7.5208,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
480,1,3,female,2.0,0,1,3101298,12.2875,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
481,0,3,male,9.0,5,2,CA 2144,46.9,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
482,0,2,male,,0,0,239854,0.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
483,0,3,male,50.0,0,0,A/5 3594,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
484,1,3,female,63.0,0,0,4134,9.5875,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
485,1,1,male,25.0,1,0,11967,91.0792,B49,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
486,0,3,female,,3,1,4133,25.4667,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
487,1,1,female,35.0,1,0,19943,90.0,C93,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
488,0,1,male,58.0,0,0,11771,29.7,B37,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
489,0,3,male,30.0,0,0,A.5. 18509,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
490,1,3,male,9.0,1,1,C.A. 37671,15.9,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
491,0,3,male,,1,0,65304,19.9667,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
492,0,3,male,21.0,0,0,SOTON/OQ 3101317,7.25,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
493,0,1,male,55.0,0,0,113787,30.5,C30,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
494,0,1,male,71.0,0,0,PC 17609,49.5042,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,True
495,0,3,male,21.0,0,0,A/4 45380,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
496,0,3,male,,0,0,2627,14.4583,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
497,1,1,female,54.0,1,0,36947,78.2667,D20,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
498,0,3,male,,0,0,C.A. 6212,15.1,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
499,0,1,female,25.0,1,2,113781,151.55,C22 C26,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
500,0,3,male,24.0,0,0,350035,7.7958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
501,0,3,male,17.0,0,0,315086,8.6625,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
502,0,3,female,21.0,0,0,364846,7.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
503,0,3,female,,0,0,330909,7.6292,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
504,0,3,female,37.0,0,0,4135,9.5875,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
505,1,1,female,16.0,0,0,110152,86.5,B79,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
506,0,1,male,18.0,1,0,PC 17758,108.9,C65,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
507,1,2,female,33.0,0,2,26360,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
508,1,1,male,,0,0,111427,26.55,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
509,0,3,male,28.0,0,0,C 4001,22.525,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
510,1,3,male,26.0,0,0,1601,56.4958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
511,1,3,male,29.0,0,0,382651,7.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
512,0,3,male,,0,0,SOTON/OQ 3101316,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
513,1,1,male,36.0,0,0,PC 17473,26.2875,E25,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
